20000000408;AL; MAURO LYRA ;3600; PTC ;
20000000153;AL; MAURÍCIO QUINTELLA MALTA LESSA ;2266; PR ;
20000000482;AL; MEIRE ROSE NUNES ALVES ;2299; PR ;
20000000288;AL; MÁRCIA CRISTINA MARCOLINO ;1551; PMDB ;
20000000156;AL; NIVALDO FERREIRA DE ALBUQUERQUE NETO ;4444; PRP ;
20000000129;AL; ODILON TENORIO DA SILVA ;2777; PSDC ;
20000000002;AL; OSVALDO BATISTA ACIOLY MACIEL ;2121; PCB ;
20000000059;AL; PAULA CAVALCANTE AMELIO SILVA ;2835; PRTB ;
20000000274;AL; PAULO FERNANDO DOS SANTOS ;1313; PT ;
20000000009;AL; PAULO ROBERTO CHAGAS SANTOS ;5000; PSOL ;
20000000120;AL; PAULO ROBERTO NUNES CALAÇA ;4040; PSB ;
20000000019;AL; PAULO SÉRGIO DA SILVA FALCÃO ;1616; PSTU ;
20000000289;AL; PEDRO RODRIGUES GAIA NETO ;1580; PMDB ;
20000000382;AL; PEDRO TORRES BRANDÃO VILELA ;4545; PSDB ;
20000000487;AL; POLYANA NOBRE DE LIMA ;3636; PTC ;
20000000485;AL; POLYANNA KAROLYNE HONORATO TEIXEIRA ;2344; PPS ;
20000000276;AL; ROBERTO CARLOS TEIXEIRA GOMES ;5500; PSD ;
20000000049;AL; ROBERTO FREIRES DE ARAUJO ;2850; PRTB ;
20000000380;AL; ROGERIO AUTO TEOFILO ;4500; PSDB ;
20000000269;AL; RONALDO AUGUSTO LESSA SANTOS ;1212; PDT ;
20000000266;AL; ROSEANE CAVALCANTE DE FREITAS ;7000; PT do B ;
20000000272;AL; ROSIETE GOIS RAMOS ;4377; PV ;
20000000084;AL; SERGIO CABRAL BARBOSA ;5444; PPL ;
20000000404;AL; SEVERINO CORREIA CAVALCANTE ;3633; PTC ;
20000000085;AL; SONIA MARIA TEIXEIRA SOARES ;3312; PMN ;
20000000086;AL; TACIANA CORREIA SILVA ;3300; PMN ;
20000000392;AL; TEODORO CAVALCANTI DE MELO ;1052; PRB ;
20000000393;AL; THALES CAVALCANTE NOVAIS DE CASTRO ;1000; PRB ;
20000000171;AL; THEO FORTES SILVEIRA CAVALCANTI ;1113; PP ;
20000000184;AL; UBIRATAN ALVES DANTAS ;7788; SD ;
20000000023;AL; VALBERTSON DE BRITO LYRA SANTOS ;5010; PSOL ;
20000000522;AL; VALDEREZ BISPO LIMA BARROS ;5150; PEN ;
20000000036;AL; VANDEVAL MARION FRAGOSO DA SILVA ;1900; PTN ;
20000000290;AL; VANIA LUCIA SOUZA DA SILVA ;1516; PMDB ;
20000000373;AL; VANILDO RUFINO DOS SANTOS ;4599; PSDB ;
20000000364;AL; VENANCIO DOS ANJOS TELES ;4567; PSDB ;
20000000196;AL; VIVIANE LUCIA DA SILVA ;1133; PP ;
20000000172;AL; WELLINGTON RODRIGUES FRAGOSO ;1112; PP ;
20000000291;AL; YONARA TENÓRIO TOLEDO ;1560; PMDB ;
20000000444;AL; ZEDEQUIAS ALVES RIBEIRO ;1011; PRB ;
40000000720;AM; ADAMOR SANTANA LIBERAL DE JESUS ;5012; PSOL ;
40000001202;AM; ALCINEIDE PEREIRA DA SILVA ;1321; PT ;
40000000719;AM; ALEXANDRE SIMÕES DE SOUZA ;5011; PSOL ;
40000000349;AM; ALFREDO PEREIRA DO NASCIMENTO ;2222; PR ;
40000000347;AM; ALONSO OLIVEIRA DE SOUZA ;3600; PTC ;
40000000361;AM; ANA CRISTINA DE CARLI ;7777; SD ;
40000000080;AM; ANA MARIA DOS SANTOS BRITO ;1522; PMDB ;
40000000749;AM; ANDERSON JOSE RAZORI ;4404; PRP ;
40000000084;AM; ANTONIA NIELE DA COSTA SILVA ;1030; PRB ;
40000000745;AM; ANTONIO DO NASCIMENTO CORDEIRO ;4444; PRP ;
40000000747;AM; ARMANDO ANDRADE ARAUJO ;4446; PRP ;
40000000353;AM; ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO ;4545; PSDB ;
40000000356;AM; ATILA SIDNEY LINS DE ALBUQUERQUE ;5525; PSD ;
40000000713;AM; AUXILIADORA DE SOUZA SANTOS ;5000; PSOL ;
40000000746;AM; BENILDES DOS SANTOS SILVA ;4422; PRP ;
40000000357;AM; CARLOS ALBERTO CAVALCANTE DE SOUZA ;5522; PSD ;
40000000354;AM; CARLOS CRISTIANO FELIX ;9007; PROS ;
40000000601;AM; CARLOS RENÊ DE SOUZA FERNANDES ;4040; PSB ;
40000001042;AM; CLEISIANE OLIVEIRA DA SILVA ;7035; PT do B ;
40000000093;AM; CRISTIANE AMARAL SALES TELLES ;1312; PT ;
40000000003;AM; DAMIANA AMORIM CABRAL ;1616; PSTU ;
40000000753;AM; DARCY GRAÇA VALERIO DE SOUSA ;4445; PRP ;
40000000874;AM; DARLENE MAQUINÉ DOS SANTOS ;3346; PMN ;
40000000616;AM; DEUSA RAMIRO LOPES ;4022; PSB ;
40000000355;AM; ERIVALDO COUTINHO AGUIAR ;5151; PEN ;
40000000087;AM; ERONILDO BRAGA BEZERRA ;6565; PC do B ;
40000000723;AM; FERNANDO JOSÉ RODRIGUES LOBATO ;5077; PSOL ;
40000000094;AM; FRANCISCO NAZARENO CORREA NEVES ;1300; PT ;
40000000358;AM; FRANCISCO RITTA BERNARDINO JUNIOR ;5515; PSD ;
40000000078;AM; GEDEAO TIMOTEO AMORIM ;1555; PMDB ;
40000000750;AM; GILBERTO HILARIO DA SILVA ;4456; PRP ;
40000000344;AM; GILMAR EDUARDO COSTA DO COUTO ;1717; PSL ;
40000000359;AM; GUARACY DE JESUS DIAS REBELO ;5577; PSD ;
40000000086;AM; HISSA NAGIB ABRAHÃO FILHO ;2323; PPS ;
40000000098;AM; INALDO CRUZ PLACIDO ;1222; PDT ;
40000000092;AM; IVONE MARIA DO NASCIMENTO PERRONE ;1344; PT ;
40000000350;AM; JOSE ADALBERTO DA SILVA ;4350; PV ;
40000000090;AM; JOSE DOS SANTOS NASCIMENTO ;1313; PT ;
40000000083;AM; JOSE NILMAR ALVES DE OLIVEIRA ;1010; PRB ;
40000000751;AM; JOSE OTACI TEIXEIRA FILHO ;4405; PRP ;
40000000722;AM; JOSÉ ROBERTO DOS SANTOS ;5050; PSOL ;
40000000089;AM; JOÃO PEDRO GONÇALVES DA COSTA ;1315; PT ;
40000000338;AM; KATIA CILENE DOS SANTOS SILVA ;2014; PSC ;
40000000752;AM; LAURI DA SILVA GUERREIRO ;4413; PRP ;
40000000340;AM; LUIS FELIPE SILVA DE SOUZA ;1900; PTN ;
40000001121;AM; LUIZ ANTONIO CAMPOS CORREA ;4411; PRP ;
40000000342;AM; LUIZ GONZAGA OLIVEIRA DE MORAES ;3101; PHS ;
40000001024;AM; MARCELA LIMA TEIXEIRA ;5080; PSOL ;
40000000185;AM; MARCELO FURTADO MACHADO LEITÃO ;2111; PCB ;
40000000088;AM; MARCELO SOARES DE OLIVEIRA ;2727; PSDC ;
40000000077;AM; MARCOS SERGIO ROTTA ;1515; PMDB ;
40000000082;AM; MARIA DA CONCEIÇÃO SAMPAIO MOURA ;1122; PP ;
40000000754;AM; MARIA ONEIZE DAS CHAGAS SALDANHA ;4406; PRP ;
40000000099;AM; MARTA FRANCISCA COSTA DOS SANTOS ;1040; PRB ;
40000000341;AM; MAURICIO WILKER DE AZEVEDO BARRETO ;3131; PHS ;
40000000348;AM; MAYSA COSTA DA SILVA ;2299; PR ;
40000000079;AM; MESSIAS WILSON DE MEDEIROS CURSINO ;1512; PMDB ;
40000000091;AM; MIGUEL DAVID FABIANO PERRONE ;1333; PT ;
40000000346;AM; MONICA GOMES DA SILVA PITANGA ;4310; PV ;
40000000085;AM; NUBIA REGINA SOARES RODRIGUES ;1015; PRB ;
40000000744;AM; OSMARINO ANTONIO BUENO DE CASTRO ;4432; PRP ;
40000000345;AM; PAUDERNEY TOMAZ AVELINO ;2525; DEM ;
40000000721;AM; PAULO JOSÉ RIBEIRO DA SILVA ;5033; PSOL ;
40000000001;AM; PAULO VICTOR PENAFORT MENDES ;1600; PSTU ;
40000000081;AM; RAIMUNDO SABINO CASTELO BRANCO MAUES ;1414; PTB ;
40000000640;AM; REGINA CÉLIA SICSU DOS SANTOS ;4050; PSB ;
40000000862;AM; RICARDO ZIMA AGUIAR ;3300; PMN ;
40000000755;AM; RIGOCELIA COSTA ;4455; PRP ;
40000000617;AM; ROBERTO AUGUSTO RODRIGUES CAMPAINHA ;4044; PSB ;
40000000865;AM; RODRIGO FROTA ;3344; PMN ;
40000000096;AM; RONYERVERSON PEREIRA SIQUEIRA ;1234; PDT ;
40000000339;AM; SARAH KALILAH FERNANDES FURTADO ;1919; PTN ;
40000000097;AM; SEBASTIÃO SOUZA QUEIROZ ;1207; PDT ;
40000000718;AM; SHIRNEILA PALHETA FREITAS ;5051; PSOL ;
40000000360;AM; SILAS CAMARA ;5555; PSD ;
40000000602;AM; STANLEY PINHEIRO BRAGA ;4077; PSB ;
40000000095;AM; STONES DA COSTA MACHADO ;1212; PDT ;
40000000343;AM; SUELI GOMES DE MEDEIROS ;3122; PHS ;
40000000961;AM; VALDIRENE PICANÇO DE CASTRO ;2100; PCB ;
40000000352;AM; VILMA FLORENÇO QUEIROZ ;9090; PROS ;
40000000351;AM; WALFRAN DE SOUZA TORRES ;3636; PTC ;
30000000348;AP; ADIMIRÇO DE ALMEIDA RAMOS ;2790; PSDC ;
30000000146;AP; AGORD DE MATOS PINTO ;3636; PTC ;
30000000147;AP; AGUIDA BARRIGA DA SILVA ;2010; PSC ;
30000000022;AP; ALBERTO SAMUEL ALCOLUMBRE TOBELEM ;2580; DEM ;
30000000089;AP; ALDICLEIA LIRA GÓES ;1230; PDT ;
30000000343;AP; ALDRIN NUNES TORRINHA ;9090; PROS ;
30000000116;AP; ALISON DIEGO DOS SANTOS PINHEIRO ;1112; PP ;
30000000142;AP; ALLAN ROSAS SALES ;2323; PPS ;
30000000359;AP; ALUIZIO SANTOS SILVA ;5151; PEN ;
30000000463;AP; ALVARO DE OLIVEIRA CORREA JUNIOR ;4090; PSB ;
30000000151;AP; ALZENIR DE SOUZA SANTOS ;5423; PPL ;
30000000117;AP; AMARILDO PORTO ARAÚJO ;1513; PMDB ;
30000000353;AP; ANDRÉ DOS SANTOS ABDON ;1010; PRB ;
30000000471;AP; ANTONIA SOARES DOS SANTOS ;5000; PSOL ;
30000000356;AP; ANTONIO DE DEUS NUNES DOS SANTOS ;4343; PV ;
30000000160;AP; ANTONIO LUIZ COUTINHO MARQUES ;2040; PSC ;
30000000152;AP; ANTONIO RAIMUNDO BLANC DOS SANTOS ;2899; PRTB ;
30000000087;AP; ANTÔNIO ROBERTO RODRIGUES GÓES DA SILVA ;1212; PDT ;
30000000351;AP; ARLITA SÁ DA SILVA ;2747; PSDC ;
30000000563;AP; BRUNA SUZI E SILVA XAVIER ;4580; PSDB ;
30000000153;AP; CAMILO OLIVEIRA DE SOUZA ;2828; PRTB ;
30000000004;AP; CLAUDIANE PINHEIRO ARAÚJO ;1616; PSTU ;
30000000038;AP; CLAY PALMEIRA DA SILVA ;4512; PSDB ;
30000000567;AP; CLEONICE DE MORAES BARBOSA ;5026; PSOL ;
30000000054;AP; CLESIO CASTRO DO CARMO ;7777; SD ;
30000000084;AP; CONCEIÇÃO CORREA MEDEIROS ;1236; PDT ;
30000000052;AP; DALCILENE ANDRADE DE SOUSA ;7788; SD ;
30000000037;AP; DANIEL DOMINGOS DOS SANTOS ;4590; PSDB ;
30000000144;AP; DENISE APARECIDA MORELLI RIBEIRO ;2011; PSC ;
30000000464;AP; EDILSON VIEIRA ROCHA ;1380; PT ;
30000000086;AP; EDUARDO BRASIL DANTAS ;1222; PDT ;
30000000157;AP; EDUARDO SEABRA DA COSTA ;1414; PTB ;
30000000025;AP; ELISANGELA LOPES CHAVES ;2577; DEM ;
30000000346;AP; ELIZOMAR PEREIRA ALVES ;7080; PT do B ;
30000000465;AP; EMERSON SILVEIRA DA SILVA ;1321; PT ;
30000000472;AP; EUDES GOMES DA COSTA ;5021; PSOL ;
30000000118;AP; EURICELIA MELO CARDOSO ;1111; PP ;
30000000350;AP; EURISON DE ANDRADE DA SILVA ;2707; PSDC ;
30000000154;AP; EVANDRO COSTA GAMA ;2855; PRTB ;
30000000469;AP; EVANDRO COSTA MILHOMEN ;6566; PC do B ;
30000000360;AP; FABIANA FERREIRA BARROS ;2716; PSDC ;
30000000165;AP; FRAN SOARES NASCIMENTO JUNIOR ;3333; PMN ;
30000000473;AP; FRANCISCO CRISTIANO LUCENA ;5013; PSOL ;
30000000163;AP; FRANCISCO ODILON FILHO ;5412; PPL ;
30000000119;AP; FÁTIMA LÚCIA PELAES ;1515; PMDB ;
30000000083;AP; GENIVALDO MARVULLI ;5566; PSD ;
30000000341;AP; GEORGE CARLOS BARBOSA SANTANA ;9012; PROS ;
30000000339;AP; GLAUBER WILLIAM SOUZA DOS SANTOS ;2290; PR ;
30000000085;AP; GUARABICHABA MARTINS FERREIRA ;1201; PDT ;
30000000120;AP; HILTON JOSE DA SILVA ALENCAR ;1167; PP ;
30000000108;AP; IRACELIA BARBOSA RODRIGUES ;1220; PDT ;
30000000474;AP; IVAN JOSE SERRAO DE SOUZA ;5008; PSOL ;
30000000475;AP; IZAIAS JOSE CRUZ CUNHA ;5080; PSOL ;
30000000121;AP; JACI ALMEIDA SIQUEIRA ;1514; PMDB ;
30000000021;AP; JADES TADEU DE SOUSA TRAJANO ;2511; DEM ;
30000000551;AP; JAILSON GILSON SOARES NUNES ;1256; PDT ;
30000000462;AP; JANETE MARIA GÓES CAPIBERIBE ;4040; PSB ;
30000000077;AP; JAQUISON FURTADO DA SILVA ;5599; PSD ;
30000000039;AP; JOAO MARCOS FERREIRA ;2555; DEM ;
30000000589;AP; JOELMA BANDEIRA DA SILVA ;6580; PC do B ;
30000000162;AP; JORGE DO AMARAL E SOUSA ;5444; PPL ;
30000000159;AP; JORIELSON BRITO NASCIMENTO ;4411; PRP ;
30000000033;AP; JOSE ANDRE DA SILVA BALIEIRO ;2525; DEM ;
30000000476;AP; JOSE ARIMATEIA COSTA DOS SANTOS ;5011; PSOL ;
30000000143;AP; JOSE ARNOUDO ALVES DE AMORIM ;2333; PPS ;
30000000477;AP; JOSIVAN DOS SANTOS SOUSA ;5055; PSOL ;
30000000470;AP; JOSÉ CARLOS TAVARES CARVALHO ;6544; PC do B ;
30000000090;AP; JOSÉ LUIZ DA SILVA FERREIRA ;1213; PDT ;
30000000158;AP; JOZIANE ARAUJO NASCIMENTO ROCHA ;1478; PTB ;
30000000150;AP; JULIAM EDUARDO HOLANDA SOARES ;2012; PSC ;
30000000340;AP; JURANDIL DOS SANTOS JUAREZ ;9098; PROS ;
30000000562;AP; KELLE CRISTIANE COSTA DAMASCENO ;5577; PSD ;
30000000067;AP; LEONETI DOS SANTOS COSTA ;5580; PSD ;
30000000566;AP; LOYANNA MARIA DA SILVA SANTANA ;6565; PC do B ;
30000000066;AP; LUCAS ABRAHAO ROSA CEZARIO DE ALMEIDA ;5555; PSD ;
30000000029;AP; LUIZ CARLOS GOMES DOS SANTOS JUNIOR ;4545; PSDB ;
30000000122;AP; LUIZ GIONILSON PINHEIRO BORGES ;1512; PMDB ;
30000000155;AP; MANOEL DO NASCIMENTO CAMARA SOUZA ;2800; PRTB ;
30000000344;AP; MARCIA NAZARÉ FARIAS PINHEIRO ;3131; PHS ;
30000000561;AP; MARCILANGELA MAFFRA DO LIVRAMENTO ;4500; PSDB ;
30000000466;AP; MARCIVANIA DO SOCORRO DA ROCHA FLEXA ;1312; PT ;
30000000148;AP; MARCOS JOSE REATEGUI SOUZA ;2020; PSC ;
30000000467;AP; MARCOS ROBERTO MARQUES DA SILVA ;1340; PT ;
30000000357;AP; MARIA APARECIDA DOS SANTOS SILVA ;5110; PEN ;
30000000468;AP; MARIA DALVA DE SOUZA FIGUEIREDO ;1313; PT ;
30000000123;AP; MARIA DE NAZARÉ DIAS FERREIRA ;1580; PMDB ;
30000000156;AP; MARIA DO PERPETUO SOCORRO DE ARAUJO MODESTO ;1410; PTB ;
30000000568;AP; MARIA ROSETE DANTAS FERREIRA ;5081; PSOL ;
30000000091;AP; MARIZETE GÓES DE MAGALHÃES ;1234; PDT ;
30000000352;AP; MESSIAS REIS DA SILVA ;2789; PSDC ;
